,iteration, 2MiB get time, recover pysical , sum getting time, former flip, later flip, sum flip, flip in page, form time, later time, searching time, entire time,dump
113,114,0.0432773,5.66432,5.70759,33,24,3178,3614,9.83918,7.34445,17.1837,2197.76326,0
114,115,0.0419915,7.63174,7.67374,17,4,3195,3634,11.462,10.0029,11.4619,2216.8989,0
115,116,0.0436001,9.1861,9.2297,31,27,3253,3684,10.2338,6.7758,17.0096,2243.1382000000003,0
116,117,0.0449727,5.51932,5.56429,21,7,3274,3708,10.8272,10.4478,10.827199999999998,2259.5296900000003,0
117,118,0.0447627,6.89563,6.9404,35,22,3331,3756,9.26531,7.85007,17.1154,2283.5854900000004,0
118,119,0.0432892,5.2157,5.25899,16,4,3347,3773,10.9928,10.9212,10.9928,2299.83728,0
119,120,0.0445968,9.58243,9.62703,33,27,3407,3827,8.08577,7.48987,15.5757,2325.04001,0
120,121,0.0459097,5.94264,5.98855,13,7,3420,3846,11.9221,10.1432,11.9221,2342.95066,0
121,122,0.0434839,7.62348,7.66696,35,16,3471,3888,9.58222,8.01855,17.6008,2368.21842,0
122,123,0.0425257,8.94019,8.98272,18,13,3489,3912,10.917,11.3974,10.9171,2388.1182400000002,0
123,124,0.0431846,5.51471,5.55789,34,28,3551,3965,9.9822,6.72558,16.7078,2410.3839300000004,0
124,125,0.0447015,6.33415,6.37885,11,11,3562,3983,12.2336,11.6716,12.2337,2428.9964800000002,0
125,126,0.0455291,7.46315,7.50868,35,18,3615,4020,10.5255,7.87801,18.4035,2454.90866,0
126,127,0.043593,5.75382,5.79741,13,7,3628,4039,12.3802,10.3923,12.3802,2473.0862700000002,0
127,128,0.0458325,9.59552,9.64135,28,22,3678,4079,10.6762,7.25019,17.9264,2500.6540200000004,0
128,129,0.0457677,1.43642,1.48219,11,0,3689,4089,11.8574,11.5331,11.8574,2513.9936100000004,0
129,130,0.0484633,4.49819,4.54665,31,15,3735,4129,9.11259,7.533,16.6456,2535.1858600000005,0
130,131,0.0477201,3.35445,3.40217,12,4,3747,4143,11.9814,11.0861,11.981399999999999,2550.5694300000005,0
131,132,0.0462209,5.22045,5.26667,10,11,3757,4164,11.8807,9.67926,11.88074,2567.7168400000005,0
132,133,0.0458476,5.88634,5.93219,8,8,3765,4178,12.5353,10.4653,12.5354,2586.1844300000007,0
133,134,0.0452532,2.48734,2.53259,28,4,3797,4202,10.5521,9.62394,20.1761,2608.8931200000006,0
134,135,0.0472447,5.88687,5.93411,14,3,3811,4215,12.3654,10.0608,12.365400000000001,2627.1926300000005,0
135,136,0.0472981,6.45168,6.49898,35,21,3867,4262,8.57551,6.85087,15.4264,2649.1180100000006,0
136,137,0.047038,7.38643,7.43347,14,12,3881,4284,11.874,10.437,11.874,2668.425480000001,0
137,138,0.049028,5.5565,5.60553,31,9,3921,4318,9.92367,7.91762,17.8413,2691.8723100000007,0
138,139,0.0501466,8.49769,8.54783,14,8,3935,4336,11.6982,10.7613,11.698199999999998,2712.1183400000004,0
139,140,0.0478563,3.79268,3.84053,38,19,3992,4389,7.91573,7.10484,15.0206,2730.97947,0
140,141,0.0495234,4.73317,4.78269,12,9,4004,4404,11.3903,11.2173,11.390300000000002,2747.1524600000002,0
141,142,0.0511034,5.2728,5.3239,39,15,4058,4451,8.92517,6.55996,15.4851,2767.9614600000004,0
142,143,0.0483731,5.88849,5.93686,13,16,4071,4475,11.402,10.3973,11.402,2785.3003200000003,0
143,144,0.0488805,5.17721,5.22609,33,21,4125,4520,10.2391,6.86936,17.1085,2807.63491,0
144,145,0.0497566,4.86833,4.91809,18,6,4143,4539,12.7355,9.88657,12.735529999999999,2825.2885300000003,0
145,146,0.0411644,9.37298,9.41415,40,36,4219,4601,8.881,6.26896,15.15,2849.8526800000004,0
146,147,0.049709,4.41593,4.46564,14,7,4233,4618,11.7309,10.8947,11.730899999999998,2866.0492200000003,0
147,148,0.0493482,8.09002,8.13937,29,21,4283,4664,9.10658,9.36838,18.475,2892.66359,0
148,149,0.0510171,5.19429,5.24531,12,10,4295,4681,12.2541,10.228,12.2541,2910.163,0
149,150,0.0511626,7.50261,7.55377,43,26,4364,4733,10.5634,7.41469,17.9781,2935.69487,0
150,151,0.0507692,4.9701,5.02087,15,10,4379,4754,11.9294,10.292,11.929499999999999,2952.64524,0
151,152,0.0517664,5.04322,5.09499,35,25,4439,4802,10.0044,6.89309,16.8975,2974.63773,0
152,153,0.052087,3.18131,3.2334,10,13,4449,4822,11.9394,10.7241,11.9394,2989.8105299999997,0
153,154,0.0506499,6.50346,6.55411,30,25,4504,4869,9.84147,7.34695,17.1884,3013.55304,0
154,155,0.0523505,8.2715,8.32385,13,13,4517,4892,11.8037,10.4416,11.803700000000001,3033.68059,0
155,156,0.0512678,5.20919,5.26046,27,20,4544,4938,9.64195,7.25715,9.641950000000001,3048.583,0
156,157,0.0510544,6.50323,6.55428,10,11,4554,4958,12.1909,10.0027,12.190999999999999,3067.32828,0
157,158,0.0538374,5.12624,5.18008,38,7,4599,4994,10.4028,7.61083,18.0136,3090.52196,0
158,159,0.0523415,6.51812,6.57046,6,9,4605,5007,12.3837,11.1064,12.383700000000001,3109.4761200000003,0
159,160,0.0494944,7.1565,7.20599,32,20,4657,5054,8.71644,7.38844,16.1049,3132.7870100000005,0
160,161,0.0515005,7.38546,7.43696,12,6,4669,5067,12.2073,10.9689,12.207300000000002,3152.4312700000005,0
161,162,0.0543636,4.78253,4.8369,32,12,4713,5100,11.0718,7.4497,18.5215,3175.7896700000006,0
162,163,0.0514001,6.60203,6.65343,12,4,4725,5115,12.8975,10.8141,12.8975,3195.3406000000004,0
163,164,0.0547277,8.26377,8.31849,15,16,4740,5142,11.5295,8.47292,11.529480000000001,3215.1885700000003,0
164,165,0.0534548,9.37436,9.42782,4,10,4744,5154,12.6554,11.9376,12.6554,3237.2717900000002,0
165,166,0.0528366,5.321,5.37384,29,13,4786,5189,9.73287,7.75157,17.4845,3260.1301300000005,0
166,167,0.0530973,6.90478,6.95788,12,7,4798,5206,12.0647,10.6605,12.0647,3279.1527100000003,0
167,168,0.0543876,4.86865,4.92303,34,15,4847,5247,10.4097,7.8653,18.2751,3302.3508400000005,0
168,169,0.0553042,6.28643,6.34174,15,8,4862,5264,11.8968,11.0084,11.8969,3320.5894800000005,0
169,170,0.0529893,6.11735,6.17034,34,17,4913,5309,9.6026,7.04543,16.6481,3343.4079200000006,0
170,171,0.0544532,7.7927,7.84715,16,8,4929,5327,10.6371,10.9344,10.6371,3361.8921700000005,0
171,172,0.0559285,5.17771,5.23364,34,21,4984,5375,9.63303,6.61396,16.247,3383.3728100000008,0
172,173,0.054578,5.73006,5.78464,12,13,4996,5398,11.3893,10.5199,11.389299999999999,3400.546750000001,0
173,174,0.0561107,6.74439,6.8005,35,20,5051,5440,10.2295,7.02232,17.2519,3424.599150000001,0
