,iteration, 2MiB get time, recover pysical , sum getting time, former flip, later flip, sum flip, flip in page, form time, later time, searching time, entire time, dump
33,34,0.329718,5.04373,5.37345,27,16,862,947,8.76189,8.08522,16.8471,671.7668476659999,10
34,35,0.336948,9.1403,9.47725,30,34,926,1009,9.90188,6.36722,16.2691,697.5131976659999,10
35,36,0.338454,7.00261,7.34107,36,26,988,1070,8.11227,7.22947,15.3418,720.1960676659999,10
36,37,0.338778,5.47911,5.81789,28,19,1035,1117,9.47005,5.71898,15.1891,741.2030576659998,10
37,38,0.336803,5.8928,6.2296,14,11,1049,1142,11.4325,10.0148,11.4325,758.8651576659998,10
38,39,0.336215,7.23756,7.57378,36,16,1101,1193,8.08117,7.35147,15.4327,781.8716376659999,10
39,40,0.341948,3.04314,3.38509,38,10,1149,1238,10.0324,6.62326,16.6557,801.9124276659999,10
40,41,0.33725,3.35383,3.69108,30,8,1187,1274,9.62609,7.32571,16.9518,822.5553076659999,10
41,42,0.339944,4.94172,5.28167,15,8,1202,1295,11.2586,10.2024,11.258599999999998,839.0955776659998,10
42,43,0.337893,6.195,6.5329,21,19,1223,1334,10.2463,7.70634,10.24636,855.8748376659998,10
43,44,0.344653,5.88901,6.23366,11,0,1234,1345,12.4068,1.35e-07,12.406799865,874.5152975309999,11
44,45,0.342673,5.0187,5.36137,28,17,1279,1388,8.9821,7.93802,16.9201,896.7967675309999,11
45,46,0.338278,7.94564,8.28392,16,12,1295,1415,10.5512,10.1372,10.551200000000001,915.6318875309998,11
46,47,0.340449,2.72137,3.06182,16,3,1311,1434,11.8613,9.82621,11.86129,930.5549975309998,11
47,48,0.331496,3.70787,4.03937,24,7,1335,1462,10.3034,9.48364,10.30336,944.8977275309998,11
48,49,0.335496,5.82546,6.16095,8,0,1343,1470,12.1635,1.32e-07,12.163499868,963.2221773989997,12
49,50,0.334471,6.21187,6.54634,11,0,1354,1481,12.6501,1.47e-07,12.650099853,982.4186172519998,13
50,51,0.332707,5.34381,5.67652,25,17,1396,1523,10.4432,7.56959,18.0128,1006.1079372519997,13
51,52,0.335391,6.29594,6.63133,14,8,1410,1543,12.468,10.154,12.468,1025.2072672519996,13
52,53,0.331857,9.5196,9.85146,11,0,1421,1553,11.7187,1.82e-07,11.718699818,1046.7774270699997,14
53,54,0.336665,8.01404,8.3507,15,4,1436,1572,10.8514,10.3087,10.8514,1065.9795270699997,14
54,55,0.338429,1.51138,1.84981,12,3,1448,1587,11.675,10.6849,11.674999999999999,1079.5043370699996,14
55,56,0.336547,2.06624,2.40278,32,9,1489,1624,9.70145,7.42234,17.1238,1099.0309170699995,14
56,57,0.337908,4.26477,4.60268,30,16,1535,1669,8.9765,7.85005,16.8266,1120.4601970699996,14
57,58,0.341008,5.68581,6.02682,25,19,1579,1712,9.97874,6.70365,16.6824,1143.1694170699996,14
58,59,0.344542,5.29803,5.64258,12,9,1591,1732,12.0963,9.85159,12.09631,1160.9083070699996,14
59,60,0.341156,7.95567,8.29683,29,25,1645,1781,9.23204,7.64133,16.8734,1186.0785370699996,14
60,61,0.33873,2.84821,3.18694,9,0,1654,1790,12.1592,1.33e-07,12.159199867,1201.4246769369995,15
61,62,0.337594,7.22989,7.56748,12,11,1666,1812,11.9767,10.5431,11.9767,1220.9688569369996,15
62,63,0.338749,5.26935,5.60809,12,3,1678,1826,11.616,10.9562,11.615999999999998,1238.1929469369995,15
63,64,0.337455,2.53068,2.86814,10,0,1688,1835,12.2342,1.4e-07,12.23419986,1253.2952867969996,16
64,65,0.342148,5.57938,5.92153,23,13,1711,1870,9.86876,8.6529,9.868799999999998,1269.0856167969996,16
65,66,0.338904,5.13033,5.46923,35,17,1763,1918,9.55325,7.91574,17.469,1292.0238467969996,16
66,67,0.340615,5.41923,5.75985,13,6,1776,1936,11.9533,10.2522,11.9533,1309.7369967969996,16
67,68,0.340139,4.73283,5.07296,17,5,1793,1957,11.7695,10.7051,11.769599999999999,1326.5795567969997,16
68,69,0.338822,4.65525,4.99408,23,15,1816,1994,9.69327,9.14302,9.693280000000001,1341.2669167969996,16
69,70,0.341429,7.42675,7.76818,20,15,1836,2027,11.7643,8.69568,11.764320000000001,1360.7994167969996,16
70,71,0.351064,5.48173,5.83279,10,0,1846,2036,11.5843,1.38e-07,11.584299862,1378.2165066589996,17
71,72,0.34541,2.80589,3.1513,25,10,1881,2067,9.41673,9.14448,18.5612,1399.9290066589997,17
72,73,0.345862,2.96261,3.30847,11,0,1892,2078,11.8863,1.22e-07,11.886299878,1415.1237765369997,18
73,74,0.341743,5.48367,5.82542,12,5,1904,2093,11.9008,10.5625,11.9008,1432.8499965369997,18
74,75,0.34259,3.75022,4.09281,15,8,1919,2112,12.1025,10.1138,12.102500000000001,1449.0453065369998,18
75,76,0.345881,3.04377,3.38965,17,7,1936,2135,10.9015,10.4351,10.9015,1463.3364565369998,18
76,77,0.346123,4.94175,5.28787,33,14,1983,2180,9.11244,7.57779,16.6902,1485.314526537,18
77,78,0.345192,8.58659,8.93179,31,28,2042,2236,8.20789,6.54488,14.7528,1508.999116537,18
78,79,0.347182,3.91074,4.25792,12,3,2054,2251,12.5646,9.76815,12.564649999999999,1525.821686537,18
79,80,0.348912,5.48126,5.83017,36,18,2108,2301,8.93695,6.72792,15.6649,1547.316756537,18
80,81,0.342774,3.60068,3.94345,35,6,2149,2338,9.2885,7.42715,16.7157,1567.975906537,18
81,82,0.342641,5.50517,5.84781,12,3,2161,2352,11.9809,11.027,11.981,1585.8047165369999,18
82,83,0.339772,6.68114,7.02091,10,0,2171,2362,12.0253,2.73e-07,12.025299727,1604.8509262639998,19
83,84,0.343408,5.82504,6.16845,30,24,2225,2413,9.19941,7.27656,16.476,1627.4953762639998,19
84,85,0.343541,2.30689,2.65043,35,8,2268,2454,8.15252,8.26,16.4125,1646.5583062639998,19
85,86,0.344539,2.61461,2.95915,16,3,2284,2471,11.9894,10.6188,11.9895,1661.5069562639999,19
86,87,0.345731,3.79075,4.13648,39,18,2341,2524,8.3718,8.13341,16.5052,1682.1486362639998,19
87,88,0.343034,2.85259,3.19562,15,3,2356,2541,11.4139,10.8933,11.413900000000002,1696.7581562639998,19
88,89,0.345591,3.39453,3.74012,21,2,2377,2562,11.9565,9.91874,11.95656,1712.4548362639998,19
89,90,0.345139,7.22734,7.57248,40,25,2442,2623,8.66731,6.79084,15.4582,1735.485516264,19
90,91,0.345112,4.49778,4.8429,11,0,2453,2634,11.6522,1.35e-07,11.652299865,1751.9807161289998,20
91,92,0.342775,6.21325,6.55602,41,15,2509,2685,10.1546,6.0561,16.2107,1774.7474361289999,20
92,93,0.348893,8.48929,8.83819,15,12,2524,2709,10.9882,11.2762,10.988199999999999,1794.5738261289998,20
93,94,0.349569,5.89902,6.24859,21,12,2545,2741,10.5025,7.42855,10.50255,1811.324966129,20
94,95,0.350705,6.6784,7.02911,23,25,2568,2781,10.3357,7.81145,10.33575,1828.6898261289998,20
95,96,0.34999,3.08375,3.43374,14,3,2582,2793,12.678,10.372,12.678,1844.8015661289999,20
96,97,0.351217,2.37639,2.7276,35,14,2631,2834,8.58658,8.3726,16.9592,1864.4883661289998,20
97,98,0.351946,8.49683,8.84878,12,10,2643,2855,10.1992,11.2789,10.199200000000001,1883.5363461289999,20
98,99,0.353452,5.18601,5.53947,31,20,2694,2901,10.2697,6.56805,16.8378,1905.9136161289998,20
99,100,0.354628,4.23363,4.58826,9,0,2703,2909,12.5369,1.22e-07,12.536899878,1923.0387760069998,21
100,101,0.355825,7.94494,8.30076,34,16,2753,2952,8.87962,7.47833,16.358,1947.6975360069998,21
101,102,0.352041,4.89075,5.24279,15,10,2768,2974,11.8231,10.4461,11.823100000000002,1964.763426007,21
102,103,0.349148,8.01512,8.36427,17,6,2785,2993,11.5148,10.3306,11.514800000000001,1984.6424960069999,21
103,104,0.350259,6.0471,6.39736,12,6,2797,3007,12.2439,11.8036,12.244,2003.283856007,21
104,105,0.35371,4.65274,5.00645,28,8,2833,3039,10.9371,7.45878,18.3959,2026.686206007,21
105,106,0.351065,4.81538,5.16644,30,12,2875,3075,9.96547,8.69045,18.6559,2050.508546007,21
106,107,0.350652,4.3429,4.69355,12,11,2887,3095,11.8042,10.6596,11.8042,2067.006296007,21
