,iteration, 2MiB get time, recover pysical , sum getting time, former flip, later flip, sum flip, flip in page, form time, later time, searching time, entire time,dump
254,255,0.0707859,5.05156,5.12234,32,19,8845,7667,8.82988,7.9613,16.7912,6594.813697353998,4
255,256,0.0690523,8.68681,8.75587,15,7,8867,7681,12.0973,11.4502,23.5475,6627.117067353997,4
256,257,0.0724602,1.8037,1.87616,34,11,8912,7717,9.53946,7.72118,17.2607,6646.253927353997,4
257,258,0.069113,4.07636,4.14548,13,9,8934,7736,12.437,10.0138,22.4508,6672.850207353997,4
258,259,0.0709341,2.70893,2.77987,32,6,8972,7761,9.94862,9.60797,19.5566,6695.186677353997,4
259,260,0.0716605,7.15676,7.22842,11,7,8990,7775,11.6169,11.5835,23.2004,6725.615497353997,4
260,261,0.071467,3.67033,3.74179,33,11,9034,7808,10.5706,7.98939,18.56,6747.917287353997,4
261,262,0.071624,4.57298,4.6446,7,7,9048,7819,12.6293,10.9339,23.5632,6776.1250873539975,4
262,263,0.0727078,7.06167,7.13437,17,9,9074,7841,10.5965,9.64403,20.2405,6803.499957353997,4
263,264,0.0730293,7.06183,7.13485,12,3,9089,7851,12.2559,11.4687,23.7246,6834.359407353997,4
264,265,0.0723622,6.24651,6.31888,22,12,9123,7877,11.4238,8.67054,20.0944,6860.772687353997,4
265,266,0.0716284,5.60784,5.67947,12,6,9141,7891,12.0852,10.7504,22.8356,6889.287757353997,4
266,267,0.0716093,4.40193,4.47354,32,13,9186,7922,10.6281,7.55236,18.1805,6911.941797353998,4
267,268,0.0741082,7.30908,7.38319,11,12,9209,7941,11.7554,10.603,22.3584,6941.683387353997,4
268,269,0.0713252,5.29221,5.36354,33,11,9253,7968,10.9685,8.2206,19.1891,6966.236027353997,4
269,270,0.0720568,10.1344,10.2065,15,12,9280,7986,11.7669,10.346,22.1129,6998.555427353997,4
270,271,0.072692,4.73154,4.80423,34,15,9329,8017,10.3448,7.71024,18.055,7021.414657353997,4
271,272,0.0732594,7.36308,7.43634,14,12,9355,8035,11.906,11.3405,23.2465,7052.097497353998,4
272,273,0.073414,3.431,3.50441,26,14,9395,8067,9.24956,9.2372,18.4868,7074.088707353998,4
273,274,0.072726,7.00228,7.075,12,15,9422,8084,11.7712,10.8137,22.5849,7103.748607353998,4
274,275,0.0742441,4.64655,4.72079,33,15,9470,8120,10.1192,7.01762,17.1369,7125.606297353997,4
275,276,0.0749461,5.60615,5.68109,11,10,9491,8135,12.4191,9.92963,22.3487,7153.636087353997,4
276,277,0.0736365,6.17184,6.24548,34,24,9549,8181,8.92528,7.30014,16.2254,7176.106967353997,4
277,278,0.0743761,9.83796,9.91233,12,14,9575,8203,11.6949,10.7029,22.3978,7208.417097353997,4
278,279,0.0743437,6.13257,6.20691,31,20,9626,8238,9.62889,8.78802,18.4169,7233.040907353997,4
279,280,0.0761126,4.41905,4.49516,13,7,9646,8252,12.2754,10.9128,23.1882,7260.724267353997,4
280,281,0.075174,6.2137,6.28887,35,29,9710,8298,10.4446,7.54578,17.9904,7285.003537353997,4
281,282,0.0760782,8.98662,9.0627,18,8,9736,8317,11.6868,11.2462,22.933,7316.999237353997,4
282,283,0.0769408,5.33306,5.41,40,16,9792,8354,8.93642,7.92372,16.8602,7339.269437353997,4
283,284,0.0772248,8.90123,8.97846,19,14,9825,8374,12.2116,10.6167,22.8283,7371.0761973539975,4
284,285,0.0752476,5.48205,5.5573,31,20,9876,8412,10.411,8.50511,18.9161,7395.549597353997,4
285,286,0.0753018,5.71182,5.78712,16,6,9898,8427,12.5193,9.85311,22.3724,7423.7091173539975,4
286,287,0.0775794,6.52071,6.59829,47,25,9970,8472,8.78189,7.73467,16.5166,7446.824007353997,4
287,288,0.0776258,3.31856,3.39618,16,10,9996,8492,11.9226,9.90036,21.823,7472.043187353997,4
288,289,0.077867,5.95913,6.037,29,21,10046,8526,11.0548,8.02341,19.0782,7497.158387353998,4
289,290,0.078272,2.45292,2.5312,21,4,10071,8542,11.2505,10.6413,21.8918,7521.581387353997,4
290,291,0.076587,6.40729,6.48388,29,13,10113,8566,10.7845,8.99573,19.7802,7547.845467353997,4
291,292,0.0787996,8.53027,8.60907,17,8,10138,8584,11.6675,10.8499,22.5174,7578.971937353997,4
292,293,0.0774184,7.80981,7.88723,22,20,10180,8619,10.1734,8.86667,19.0401,7605.899267353998,4
293,294,0.0778506,2.61522,2.69307,12,3,10195,8630,12.3143,11.0902,23.4046,7631.996937353998,4
294,295,0.0795578,5.12593,5.20549,15,6,10216,8646,11.8221,9.8264,21.6485,7658.850927353998,4
295,296,0.0779804,8.46266,8.54065,12,8,10236,8658,12.6363,10.6334,23.2697,7690.661277353997,4
296,297,0.078623,2.85444,2.93306,30,7,10273,8683,11.5872,8.35146,19.9387,7713.533037353997,4
297,298,0.0793845,6.32276,6.40214,15,13,10301,8702,11.8379,10.4374,22.2753,7742.210477353998,4
298,299,0.0805439,7.70742,7.78796,27,20,10348,8737,10.9847,7.27787,18.2626,7768.261037353997,4
299,300,0.0778464,6.24877,6.32662,12,8,10368,8751,12.7473,10.7685,23.5158,7798.103457353997,4
300,301,0.0797445,6.82454,6.90428,27,22,10417,8786,9.80487,8.55202,18.3569,7823.364637353998,4
301,302,0.0814368,7.66603,7.74746,12,13,10442,8802,12.0522,11.2587,23.3109,7854.422997353998,4
302,303,0.079019,6.04174,6.12075,29,21,10492,8837,9.92279,8.21986,18.1427,7878.686447353998,4
303,304,0.0825344,4.31398,4.39651,18,7,10517,8849,11.8619,11.0877,22.9497,7906.032657353998,4
304,305,0.0805538,5.4818,5.56235,36,21,10574,8890,9.57732,7.3661,16.9434,7928.538407353998,4
305,306,0.0813852,5.17693,5.25832,15,11,10600,8907,11.9034,10.8655,22.7689,7956.565627353998,4
306,307,0.0821773,2.40933,2.4915,36,11,10647,8937,10.3571,8.82342,19.1805,7978.237627353998,4
307,308,0.0815053,4.46316,4.54467,14,1,10662,8945,12.3268,11.3982,23.7251,8006.5073973539975,4
308,309,0.0843864,5.40553,5.48992,38,19,10719,8992,8.91236,7.38334,16.2957,8028.293017353997,4
309,310,0.0828311,6.03796,6.12079,18,9,10746,9010,12.3897,9.71574,22.1055,8056.519307353997,4
310,311,0.0809303,4.70132,4.78225,47,15,10808,9047,10.9034,6.59617,17.4995,8078.801057353997,4
311,312,0.0817162,6.19455,6.27627,13,11,10832,9063,11.5341,11.2982,22.8324,8107.9097273539965,4
312,313,0.0814187,5.48166,5.56308,30,29,10891,9103,9.89672,8.00875,17.9055,8131.378307353996,4
313,314,0.0844278,6.454,6.53843,15,10,10916,9120,12.53,10.621,23.1511,8161.067837353996,4
314,315,0.0823883,7.63725,7.71963,38,24,10978,9164,9.23417,7.65559,16.8898,8185.677267353996,4
315,316,0.0841502,7.30756,7.39171,9,17,11004,9179,12.3719,10.6124,22.9843,8216.053277353996,4
316,317,0.0820454,4.54291,4.62496,33,24,11061,9218,9.56802,6.90393,16.472,8237.150237353997,4
317,318,0.0836624,7.46726,7.55092,13,17,11091,9237,12.3514,10.7771,23.1284,8267.829557353996,4
318,319,0.0842957,6.11609,6.20039,36,21,11148,9279,9.69349,7.68847,17.382,8291.411947353996,4
319,320,0.0854097,2.47844,2.56385,18,1,11167,9296,11.7875,10.1114,21.899,8315.874797353996,4
320,321,0.0859061,5.40138,5.48729,33,16,11216,9331,10.4748,6.77021,17.245,8338.607087353996,4
321,322,0.084532,5.89307,5.9776,14,4,11234,9345,12.2501,11.3804,23.6306,8368.215287353996,4
322,323,0.0841319,4.41662,4.50075,25,11,11270,9372,10.7923,9.35165,20.144,8392.860037353996,4
323,324,0.0819055,3.16733,3.24924,17,3,11290,9385,12.2176,10.7243,22.942,8419.051277353996,4
324,325,0.0842926,4.96784,5.05214,37,10,11337,9418,11.0773,7.25213,18.3295,8442.432917353995,4
325,326,0.0860881,6.75124,6.83733,3,10,11350,9428,12.8677,11.7762,24.6439,8473.914147353995,4
326,327,0.0853358,7.24949,7.33483,14,4,11368,9442,11.8066,10.1368,21.9435,8503.192477353994,4
327,328,0.0869382,7.15048,7.23742,8,9,11385,9455,12.139,11.7254,23.8644,8534.294297353994,4
328,329,0.0835072,4.9697,5.05321,35,10,11430,9485,11.1593,7.70484,18.8642,8558.211707353994,4
329,330,0.0867206,8.11054,8.19726,17,11,11458,9501,11.9355,10.6464,22.5819,8588.990867353994,4
330,331,0.0872138,3.35751,3.44472,34,11,11503,9532,9.94255,8.91847,18.861,8611.296587353994,4
331,332,0.0862015,4.65573,4.74193,14,13,11530,9546,12.0421,11.523,23.5651,8639.603617353994,4
332,333,0.0858385,7.12618,7.21202,37,23,11590,9588,9.49043,9.37056,18.861,8665.676637353994,4
333,334,0.0889844,8.01093,8.09992,19,3,11612,9604,11.9349,10.0377,21.9726,8695.749157353994,4
334,335,0.0886397,4.01913,4.10777,44,17,11673,9649,8.69004,6.91069,15.6007,8715.457627353993,4
335,336,0.08713,6.29502,6.38215,23,8,11704,9670,12.0453,10.733,22.7783,8744.618077353993,4
336,337,0.0874554,4.24018,4.32764,28,19,11751,9708,9.97126,7.74734,17.7186,8766.664317353992,4
337,338,0.0873873,5.84544,5.93283,18,4,11773,9725,11.5271,10.5147,22.0418,8794.638947353993,4
338,339,0.0885425,9.83062,9.91916,39,33,11845,9775,9.39488,7.16434,16.5592,8821.117307353992,4
339,340,0.0894852,3.03345,3.12294,10,7,11862,9785,12.9605,10.8797,23.8402,8848.080447353992,4
340,341,0.0901129,7.24529,7.3354,35,21,11918,9822,9.70811,8.31436,18.0225,8873.438347353993,4
341,342,0.0853217,4.0627,4.14802,13,9,11940,9837,12.2478,11.0526,23.3004,8900.886767353993,4
342,343,0.0879537,5.22848,5.31643,30,17,11987,9870,10.9162,6.53544,17.4516,8923.654797353993,4
343,344,0.0883713,4.96685,5.05522,20,4,12011,9889,11.7731,10.6015,22.3747,8951.084717353993,4
344,345,0.0881415,5.50324,5.59138,37,19,12067,9925,10.7203,7.15923,17.8795,8974.555597353994,4
345,346,0.0885264,3.78976,3.87829,10,8,12085,9936,12.2363,10.8041,23.0404,9001.474287353994,4
346,347,0.0907924,4.0185,4.10929,37,15,12137,9974,10.4226,8.04059,18.4632,9024.046777353995,4
347,348,0.0902576,3.56118,3.65144,13,9,12159,9989,11.9785,10.7113,22.6899,9050.388117353996,4
348,349,0.0897831,4.10563,4.19541,40,19,12218,10028,9.97134,7.45599,17.4273,9072.010827353995,4
349,350,0.0888993,5.04104,5.12994,19,5,12242,10043,12.4494,10.4636,22.913,9100.053767353995,4
350,351,0.0904997,5.37792,5.46842,30,15,12287,10079,10.6071,7.30516,17.9123,9123.434487353994,4
351,352,0.0893236,7.62699,7.71631,16,13,12316,10095,11.9412,11.1295,23.0706,9154.221397353995,4
352,353,0.0906676,4.69876,4.78943,44,15,12375,10128,10.3947,8.05253,18.4473,9177.458127353995,4
353,354,0.0927882,7.54649,7.63928,16,13,12404,10151,11.0235,11.4081,22.4316,9207.529007353995,4
354,355,0.0892625,2.79416,2.88342,29,7,12440,10174,11.2098,9.43029,20.6402,9231.052627353994,4
355,356,0.0901054,3.28092,3.37103,16,5,12461,10189,12.1915,11.0652,23.2567,9257.680357353995,4
356,357,0.0922802,5.72304,5.81532,27,17,12505,10218,10.3818,9.16296,19.5448,9283.040477353994,4
357,358,0.0925688,5.48009,5.57265,7,13,12525,10230,12.3682,10.6431,23.0114,9311.624527353993,4
358,359,0.0918891,6.68086,6.77275,19,9,12553,10246,11.6828,10.8002,22.483,9340.880277353994,4
359,360,0.0919089,6.6018,6.6937,8,6,12567,10254,12.8645,11.6352,24.4997,9372.073677353994,4
360,361,0.0898547,2.47683,2.56668,29,12,12608,10278,10.5185,10.2983,20.8168,9395.457157353994,4
361,362,0.0931369,3.1078,3.20094,11,7,12626,10287,11.9988,11.5838,23.5826,9422.240697353995,4
362,363,0.0922158,6.27769,6.3699,35,27,12688,10327,9.92986,8.79017,18.72,9447.330597353995,4
363,364,0.0939182,6.11672,6.21064,11,11,12710,10338,12.5591,11.146,23.7052,9477.246437353995,4
364,365,0.0940845,4.0734,4.16749,37,9,12756,10365,10.0647,8.72973,18.7945,9500.208427353995,4
365,366,0.0949259,8.21947,8.31439,10,13,12779,10377,12.7465,11.6237,24.3702,9532.893017353996,4
366,367,0.0943646,5.13212,5.22649,38,18,12835,10411,10.1109,7.64972,17.7606,9555.880107353996,4
367,368,0.0949518,6.09739,6.19234,15,15,12865,10429,12.2583,10.0981,22.3565,9584.428947353996,4
368,369,0.0950793,4.07454,4.16962,38,12,12915,10461,9.78624,8.01738,17.8036,9606.402167353996,4
369,370,0.0972434,2.94479,3.04203,15,4,12934,10471,12.2177,11.4178,23.6355,9633.079697353996,4
370,371,0.095857,7.79384,7.88969,37,24,12995,10505,9.77833,8.65657,18.4349,9659.404287353997,4
371,372,0.0968959,5.3663,5.4632,15,7,13017,10523,11.618,10.6097,22.2277,9687.095187353996,4
372,373,0.0949709,4.65489,4.74986,38,20,13075,10558,9.96403,7.81507,17.7791,9709.624147353996,4
373,374,0.0950167,6.24585,6.34087,17,11,13103,10578,12.269,9.94294,22.212,9738.177017353995,4
374,375,0.0962097,4.88717,4.98338,39,18,13160,10618,10.9299,6.98957,17.9195,9761.079897353995,4
375,376,0.0961966,7.46732,7.56352,14,12,13186,10637,11.7661,10.7449,22.511,9791.154417353995,4
376,377,0.0984369,3.1055,3.20393,38,12,13236,10672,11.1217,6.70854,17.8303,9812.188647353994,4
377,378,0.0967025,6.02166,6.11837,18,13,13267,10692,11.6187,9.92663,21.5453,9839.852317353994,4
378,379,0.0968051,6.20843,6.30523,36,25,13328,10735,9.4964,8.62352,18.1199,9864.277447353994,4
379,380,0.0989768,6.4487,6.54767,12,9,13349,10752,12.6662,10.7275,23.3937,9894.218817353994,4
380,381,0.0975348,6.54587,6.6434,35,23,13407,10793,10.2349,7.00719,17.2421,9918.104317353995,4
381,382,0.0978892,3.74895,3.84684,10,12,13429,10810,12.562,10.1779,22.7398,9944.690957353994,4
382,383,0.0967386,7.02892,7.12566,36,22,13487,10849,9.80485,8.0379,17.8428,9969.659417353994,4
383,384,0.0999331,2.13738,2.23732,14,2,13503,10858,12.2483,12.1486,24.3969,9996.293637353994,4
384,385,0.0995739,6.47017,6.56974,35,15,13553,10889,11.1368,8.02497,19.1618,10022.025177353995,4
385,386,0.0986922,6.71861,6.81731,13,12,13578,10907,11.8887,9.99563,21.8843,10050.726787353995,4
386,387,0.0980226,4.0628,4.16082,36,19,13633,10939,10.2471,9.69777,19.9448,10074.832407353995,4
387,388,0.0985885,3.16054,3.25913,15,6,13654,10955,11.9409,10.0942,22.0351,10100.126637353995,4
388,389,0.0971127,3.07802,3.17514,34,12,13700,10984,10.5674,8.64461,19.212,10122.513777353995,4
389,390,0.0973959,1.67592,1.77332,14,2,13716,10997,12.0876,10.9254,23.013,10147.300097353995,4
390,391,0.100957,3.48026,3.58122,25,8,13749,11015,10.2678,11.3983,21.6661,10172.547417353995,4
391,392,0.100861,7.70355,7.80441,11,7,13767,11024,12.4289,11.4065,23.8354,10204.187227353996,4
392,393,0.101907,6.83357,6.93547,28,17,13812,11053,10.6134,8.37451,18.988,10230.110697353995,4
393,394,0.101305,7.63631,7.73761,16,7,13835,11066,11.9348,11.0923,23.0271,10260.875407353995,4
394,395,0.101305,8.18221,8.28352,41,31,13907,11112,9.73572,7.27002,17.0058,10286.164727353995,4
395,396,0.102231,6.59477,6.69701,17,12,13936,11132,12.4455,10.5385,22.984,10315.845737353995,4
396,397,0.100942,6.52512,6.62606,28,22,13986,11172,9.98655,8.39472,18.3813,10340.853097353995,4
397,398,0.10198,7.38672,7.4887,18,15,14019,11187,12.2402,11.4106,23.6508,10371.992597353994,4
398,399,0.100404,8.01209,8.11249,24,32,14075,11227,9.93332,8.54473,18.4781,10398.583187353994,4
399,400,0.10333,4.34115,4.44448,11,10,14096,11237,12.4535,11.2207,23.6742,10426.701867353993,4
400,401,0.100777,7.46749,7.56827,36,20,14152,11271,10.9468,8.83068,19.7775,10454.047637353993,4
401,402,0.101224,4.64905,4.75027,13,7,14172,11283,12.4337,10.7542,23.1879,10481.985807353993,4
402,403,0.103324,6.50428,6.6076,35,21,14228,11316,11.2381,8.04874,19.2869,10507.880307353993,4
403,404,0.101692,4.72269,4.82438,17,9,14254,11329,11.9518,10.6962,22.648,10535.352687353992,4
404,405,0.103774,6.97133,7.0751,39,25,14318,11369,10.5853,6.87524,17.4606,10559.888387353993,4
405,406,0.104376,7.89692,8.0013,16,21,14355,11397,11.3053,9.8474,21.1527,10589.042387353993,4
406,407,0.102156,5.17702,5.27917,31,22,14408,11432,9.80413,8.56275,18.3669,10612.688457353994,4
407,408,0.103258,6.74894,6.8522,11,10,14429,11448,12.2001,10.4651,22.6653,10642.205957353994,4
408,409,0.103109,5.81878,5.92189,35,13,14477,11478,9.74924,9.54537,19.2946,10667.422447353994,4
409,410,0.102303,2.6506,2.7529,15,6,14498,11488,12.3319,11.5858,23.9177,10694.093047353994,4
410,411,0.101887,6.36558,6.46747,39,19,14556,11520,9.7659,7.69537,17.4613,10718.021817353994,4
411,412,0.102895,7.94366,8.04656,19,12,14587,11537,11.7201,9.98745,21.7076,10747.775977353995,4
412,413,0.103439,6.58634,6.68978,38,19,14644,11574,10.2432,7.00667,17.2499,10771.715657353994,4
413,414,0.103081,2.96193,3.06501,11,5,14660,11587,11.8561,10.7437,22.5998,10797.380467353994,4
414,415,0.10551,7.15981,7.26532,32,25,14717,11621,10.2307,8.01252,18.2432,10822.888987353994,4
415,416,0.105311,9.37215,9.47746,19,11,14747,11636,11.175,11.5711,22.7461,10855.112547353994,4
416,417,0.104948,3.04216,3.14711,42,12,14801,11669,8.89766,8.61355,17.5112,10875.770857353995,4
417,418,0.105477,5.25711,5.36258,14,6,14821,11681,12.0537,11.3643,23.418,10904.551437353995,4
418,419,0.105615,7.08273,7.18834,29,22,14872,11717,10.5642,6.86089,17.4251,10929.164877353995,4
419,420,0.107408,2.72665,2.83406,19,3,14894,11729,12.1685,10.4617,22.6302,10954.629137353995,4
420,421,0.106631,3.75083,3.85747,31,9,14934,11757,11.3132,7.46115,18.7743,10977.260907353995,4
421,422,0.107507,6.89748,7.00499,10,3,14947,11768,12.8793,11.1618,24.0412,11008.307097353994,4
422,423,0.108731,7.71725,7.82598,18,11,14976,11785,11.7706,10.1324,21.903,11038.036077353994,4
423,424,0.107562,5.67727,5.78483,8,4,14988,11795,12.2957,11.3136,23.6093,11067.430207353995,4
424,425,0.107617,4.79832,4.90594,36,15,15039,11826,10.9571,7.46194,18.4191,11090.755247353994,4
425,426,0.107226,3.68186,3.78908,19,5,15063,11839,12.2376,10.6084,22.846,11117.390327353995,4
426,427,0.108351,5.5122,5.62056,31,15,15109,11864,10.0071,9.67535,19.6825,11142.693387353995,4
427,428,0.109101,8.35286,8.46196,12,4,15125,11873,12.4825,11.6271,24.1097,11175.265047353994,4
428,429,0.109203,3.43122,3.54042,38,6,15169,11903,10.9713,7.28499,18.2563,11197.061767353995,4
429,430,0.109647,6.81793,6.92758,18,1,15188,11915,12.4662,11.3173,23.7835,11227.772847353994,4
430,431,0.1094,5.30147,5.41087,32,17,15237,11948,10.6547,8.19648,18.8512,11252.034917353994,4
431,432,0.110988,6.24984,6.36082,12,8,15257,11964,12.3179,10.5914,22.9093,11281.305037353994,4
432,433,0.108748,4.56992,4.67867,42,18,15317,11999,10.1362,7.03989,17.1761,11303.159807353994,4
433,434,0.109768,9.56846,9.67823,15,15,15347,12020,11.284,11.0532,22.3373,11335.175337353994,4
434,435,0.109831,5.76419,5.87402,37,11,15395,12050,9.80479,8.16306,17.9679,11359.017257353995,4
435,436,0.108778,7.24606,7.35484,15,12,15422,12067,12.4266,10.1335,22.5601,11388.932197353995,4
436,437,0.108586,8.09746,8.20605,31,43,15496,12109,10.3913,7.31404,17.7054,11414.843647353995,4
437,438,0.1067,7.94078,8.04748,11,13,15520,12121,12.5394,11.445,23.9844,11446.875527353995,4
438,439,0.111459,4.86704,4.9785,35,15,15570,12153,9.94654,7.75678,17.7033,11469.557327353996,4
439,440,0.110492,6.27629,6.38678,11,11,15592,12165,12.7112,10.9696,23.6809,11499.625007353996,4
440,441,0.107743,9.45664,9.56438,33,34,15659,12206,10.0276,8.79231,18.8199,11528.009287353996,4
441,442,0.10994,5.63528,5.74522,15,7,15681,12221,12.5464,9.50237,22.0488,11555.803307353995,4
442,443,0.109967,7.47074,7.5807,44,24,15749,12270,8.90888,7.44929,16.3582,11579.742207353995,4
443,444,0.111522,6.73732,6.84884,13,9,15771,12283,12.412,11.1479,23.5599,11610.150947353995,4
444,445,0.110776,5.36198,5.47276,37,17,15825,12317,10.2773,8.34392,18.6212,11634.244907353996,4
445,446,0.11345,6.33969,6.45314,16,8,15849,12335,11.961,10.0997,22.0607,11662.758747353995,4
446,447,0.111445,7.96916,8.08061,37,34,15920,12372,9.87885,8.13761,18.0165,11688.855857353996,4
447,448,0.111864,9.58401,9.69588,16,7,15943,12385,12.086,11.2486,23.3346,11721.886337353995,4
448,449,0.115106,7.62788,7.74299,31,35,16009,12425,10.2607,8.43325,18.694,11748.323327353995,4
449,450,0.112846,8.75754,8.87039,13,10,16032,12436,12.5519,11.1489,23.7008,11780.894517353996,4
450,451,0.114663,4.79561,4.91027,30,11,16073,12459,10.2895,9.89634,20.1858,11805.990587353996,4
451,452,0.113807,5.96136,6.07517,7,9,16089,12470,12.8694,10.6436,23.513,11835.578757353996,4
452,453,0.113034,5.48143,5.59446,37,15,16141,12502,10.2469,8.19668,18.4436,11859.616817353997,4
453,454,0.113803,6.70296,6.81676,8,10,16159,12513,12.0418,11.5264,23.5682,11890.001777353997,4
454,455,0.114158,6.15555,6.26971,14,12,16185,12528,12.2442,10.5782,22.8224,11919.093887353996,4
455,456,0.114323,9.05124,9.16557,10,5,16200,12537,12.1922,12.3887,24.5809,11952.840357353996,4
456,457,0.114767,5.67186,5.78663,35,10,16245,12561,10.9189,8.34501,19.264,11977.890987353996,4
457,458,0.113151,8.92142,9.03457,16,20,16281,12582,11.5458,12.4231,23.9689,12010.894457353996,4
458,459,0.114791,7.38763,7.50242,45,23,16349,12620,10.7675,7.37283,18.1403,12036.537177353996,4
459,460,0.116176,9.10548,9.22166,18,6,16373,12637,12.0751,10.3451,22.4202,12068.179037353995,4
460,461,0.114702,7.46874,7.58344,37,17,16427,12671,9.93748,8.66381,18.6013,12094.363777353996,4
461,462,0.117065,8.75971,8.87677,15,16,16458,12689,11.54,11.3048,22.8448,12126.085347353996,4
462,463,0.115776,4.79752,4.9133,32,25,16515,12723,11.1277,7.45129,18.579,12149.577647353995,4
463,464,0.114701,6.09087,6.20558,17,12,16544,12738,12.2718,10.512,22.7839,12178.567127353996,4
464,465,0.116605,7.62539,7.74199,33,37,16614,12778,9.81503,8.3096,18.1246,12204.433717353995,4
465,466,0.117747,7.63319,7.75094,21,10,16645,12796,11.8969,10.3312,22.2281,12234.412757353995,4
466,467,0.119039,8.68347,8.80251,40,26,16711,12834,10.0501,8.4952,18.5453,12261.760567353995,4
467,468,0.118773,5.04472,5.16349,13,6,16730,12845,11.6256,11.2703,22.8959,12289.819957353995,4
468,469,0.118257,6.89562,7.01388,27,37,16794,12888,9.43225,8.48065,17.9129,12314.746737353995,4
469,470,0.116722,8.36608,8.48281,18,17,16829,12904,11.4469,12.2237,23.6706,12346.900147353996,4
470,471,0.118928,9.58397,9.7029,34,38,16901,12934,10.7345,9.96088,20.6954,12377.298447353996,4
471,472,0.119334,7.39276,7.51209,12,15,16928,12944,12.9437,10.6069,23.5506,12408.361137353997,4
472,473,0.118577,5.68395,5.80253,43,20,16991,12983,8.97004,8.19342,17.1635,12431.327167353997,4
473,474,0.11877,6.97479,7.09356,20,9,17020,12997,12.814,10.5145,23.3285,12461.749227353997,4
474,475,0.119445,8.18705,8.30649,48,20,17088,13031,10.6453,7.17448,17.8198,12487.875517353998,4
475,476,0.118773,6.65965,6.77842,18,7,17113,13049,12.141,10.3506,22.4916,12517.145537353997,4
476,477,0.119438,7.55414,7.67358,38,35,17186,13098,8.89549,7.83618,16.7317,12541.550817353998,4
477,478,0.118607,9.22098,9.33959,20,13,17219,13113,12.214,11.6742,23.8882,12574.778607354,4
478,479,0.118155,7.00985,7.12801,38,22,17279,13140,10.5688,8.84268,19.4115,12601.318117354,4
479,480,0.121567,5.97589,6.09746,15,8,17302,13155,11.6912,10.8651,22.5563,12629.971877353999,4
480,481,0.117307,6.52407,6.64138,38,22,17362,13190,9.91291,9.0978,19.0107,12655.623957353999,4
481,482,0.117897,7.22987,7.34776,16,2,17380,13206,12.0212,9.82507,21.8463,12684.818017353999,4
482,483,0.120191,3.19904,3.31923,37,7,17424,13231,10.2159,9.28012,19.496,12707.633247353999,4
483,484,0.120486,6.52091,6.64139,13,10,17447,13243,12.4283,11.1843,23.6126,12737.887237353998,4
484,485,0.118607,6.41034,6.52895,36,20,17503,13275,9.93109,8.01765,17.9488,12762.364987353998,4
485,486,0.12146,5.9504,6.07186,11,5,17519,13284,12.7923,11.3593,24.1516,12792.588447353997,4
486,487,0.121533,5.13042,5.25195,16,9,17544,13300,11.9616,10.6413,22.6029,12820.443297353997,4
487,488,0.120156,6.52372,6.64388,12,7,17563,13311,12.5312,11.7122,24.2434,12851.330577353998,4
488,489,0.122784,5.04811,5.1709,25,21,17609,13335,10.3157,10.5618,20.8775,12877.378977353997,4
489,490,0.12044,7.65211,7.77256,12,7,17628,13350,11.9346,11.4628,23.3974,12908.548937353997,4
490,491,0.12272,9.25941,9.38213,31,28,17687,13390,10.0037,8.49758,18.5013,12936.432367353997,4
491,492,0.123499,5.3626,5.4861,15,7,17709,13402,11.9102,12.241,24.1512,12966.069667353997,4
492,493,0.122582,5.20701,5.32959,31,17,17757,13432,10.8214,8.56907,19.3905,12990.789757353998,4
493,494,0.123206,8.40264,8.52584,19,15,17791,13448,11.7039,11.533,23.237,13022.552597353997,4
494,495,0.123648,3.78925,3.9129,29,17,17837,13475,10.4213,9.15863,19.5799,13046.045397353997,4
495,496,0.121507,4.14276,4.26427,10,11,17858,13483,12.6856,12.0401,24.7257,13075.035367353998,4
496,497,0.121769,6.83405,6.95582,27,22,17907,13514,10.8821,9.10993,19.9921,13101.983287353998,4
497,498,0.122121,8.27148,8.39361,17,10,17934,13529,12.2139,10.6009,22.8148,13133.191697353997,4
498,499,0.123377,5.02102,5.1444,35,25,17994,13564,10.0539,7.86802,17.9219,13156.257997353998,4
499,500,0.123896,6.45488,6.57877,12,16,18022,13577,12.7327,11.0005,23.7332,13186.569967353998,4
500,501,0.12414,7.54046,7.6646,45,21,18088,13613,10.0528,7.32876,17.3816,13211.616167354,4
501,502,0.12588,9.09673,9.22261,20,7,18115,13622,12.1086,11.4122,23.5208,13244.359577353998,4
502,503,0.125819,5.5653,5.69112,38,19,18172,13647,11.3846,9.0486,20.4332,13270.483897353999,4
503,504,0.124763,5.64977,5.77453,16,12,18200,13662,11.5525,11.1912,22.7437,13299.002127353999,4
504,505,0.125582,4.18609,4.31167,41,21,18262,13695,9.94525,8.68249,18.6278,13321.941597353998,4
505,506,0.126207,7.63259,7.7588,18,13,18293,13713,12.376,10.8196,23.1956,13352.895997353999,4
506,507,0.124701,8.48202,8.60672,54,19,18366,13763,9.04677,7.09854,16.1453,13377.648017353999,4
507,508,0.123633,5.26821,5.39184,15,6,18387,13774,12.248,11.0107,23.2587,13406.298557353999,4
508,509,0.123994,7.7802,7.90419,37,29,18453,13808,10.56,8.92451,19.4845,13433.687247353999,4
509,510,0.127342,6.67277,6.80012,13,11,18477,13822,12.4027,10.8429,23.2457,13463.733067353998,4
510,511,0.126777,6.59429,6.72107,37,27,18541,13864,7.77224,9.38106,17.1533,13487.607437353998,4
